mark_row_id,mark_sample_row_id,source,fish_origin,fork_length,count,dead
{2E0943A1-B541-4094-83B86BA1E632597D},{0C74AEE2-1738-46EC-B0DAC00941EBDA26},rbdd,wild,49,2,FALSE
{2E1F6BB0-B31B-4BA3-9F98A0BFA8473F44},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,67,11,NA
{2E236FC8-182E-4B3B-9D2C4718038F551F},{4640B5FE-6106-4EA0-B37BBF2911D35F1D},rbdd,wild,36,30,FALSE
{2E2FD50D-7E45-4D8B-918ABE8F8C319715},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,44,2,FALSE
{2E3991B8-1466-45D3-9B179444E23E4AF2},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,33,1,NA
{2E5E41B3-F493-4218-94C099E3FEB87399},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,73,6,NA
{2E635298-51BC-41C2-86FD87AB0A5B040E},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,53,1,NA
{2E6A65FA-DBB8-45ED-923A2B1C5C7A4C2E},{34BFF8F5-1341-4903-86DDCED89A766DAB},rbdd,wild,35,44,FALSE
{2E7B403A-A88D-4C12-832D66D21A944FCF},{4FBB5F88-B213-4CAF-808A23A297922C94},rbdd,wild,36,37,NA
{2E9B1842-8F13-4C6B-B8FEF914DA44AB63},{BAB0E563-2D39-4B55-9B45DB5DCB63DB6A},rbdd,wild,40,1,NA
{2EBAD9D8-A703-4A09-BD0DA65DDFD0F49E},{67548B68-4D80-46CA-976C241184A4F812},rbdd,wild,35,36,FALSE
{2F2C8D34-FC0E-4B6C-9BE7071B543631AB},{2DA7D548-9903-469F-82D7114832502CE2},rbdd,wild,34,6,FALSE
{2F2D62D5-C8AB-4538-898F0364DCD41AC2},{41615E82-6D54-4527-82D5F4AB063E08BF},rbdd,wild,40,15,NA
{2F4AF961-D42C-4433-AB6CB7A376DFCC4E},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,72,2,NA
{2F5D3E8D-427A-4083-A31A5E48D448B441},{8C327390-90E4-4CBD-AADD794796F5E6CC},rbdd,wild,34,2,NA
{2F8486E6-10E6-49E3-B94A2FFE2AE76130},{D81D1533-0E3E-40A8-9EB74456D6BC8A6D},rbdd,wild,36,12,FALSE
{2FE936E8-8B51-46F8-B86264EB6079CA2E},{3AFA6DBF-162B-4DA0-9003B86D6F421517},rbdd,wild,37,42,NA
{2FEDBA9E-55C9-44FE-BA593964D3C5605A},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,71,1,NA
{3020A07E-9A8D-4F2A-9629F0A5CE137176},{10CE2EE8-DB70-4113-A5C351826207EA5E},rbdd,wild,55,3,NA
{3025B132-0806-45BF-9CF83B04FE69EFF9},{E5082CD3-2C56-42ED-926C14EF5104DF3C},rbdd,wild,32,2,FALSE
{3043879C-EC46-43B2-BE8C77BFFE472D31},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,62,2,FALSE
{3055BFDE-6FC2-4AA4-9001CDA9D6A27E74},{9852257B-6563-4B91-9DC1316D792AF219},rbdd,wild,35,37,NA
{305E1CBE-5004-4A67-A1BE93A07871B477},{B2DB2666-D65D-41FC-B1E123454627D718},rbdd,wild,43,1,NA
{306FFB99-6DD1-4B1B-BDD73503F357C068},{A4963E8F-74FA-4769-B5A47BA1AF5D218A},rbdd,wild,40,4,FALSE
{3098E618-F92F-4ACF-9BB90F79E4C00175},{74446808-878D-4EF9-A14AA08ABCA5135A},rbdd,wild,34,10,FALSE
{30D4AC00-E1DA-4DB8-8A8C9709C8A1FAB9},{A51F1C39-022C-4060-A2AD47324EF2266B},rbdd,wild,46,1,NA
{311D0F9A-7E13-471E-B6DCCE17561416EA},{2C51CAEF-C584-4729-87CCFB946E2CE48D},rbdd,wild,39,5,FALSE
{312DCB79-D965-4DF1-AE8EA3396B89506E},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,44,3,NA
{316BDF2A-7F6B-4056-9AE08D671012A2F2},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,85,1,NA
{31844A6D-B3A9-4544-B73DFBC74C1554AC},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,60,5,FALSE
{319C4F92-613F-464F-AE09CA9B3156487E},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,71,2,NA
{32058401-684B-4498-BCE1E5E3532DBF8B},{4FDB1CED-02D7-42F5-A9066CE1EC13B3D0},rbdd,wild,33,2,FALSE
{321EA5BE-A904-4C74-A3D359ED0FE62078},{BB731C63-C3AD-4D3F-BCBCA856F54294A1},rbdd,wild,41,2,FALSE
{3222BB47-BB8D-48CF-8AA533C5AA1C0886},{9DEF95D7-BD29-4BF3-809044225EEE72A9},rbdd,wild,43,1,FALSE
{3237C432-4B4B-4F4B-89BF3B03DBEC49D4},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,53,1,NA
{3284B485-43FE-41E7-908D5BFA747E147E},{21029F05-46DB-4C4F-9DE2198ACE347276},rbdd,wild,37,32,NA
{3287DF91-84EE-4299-93CCFC7653AB9552},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,79,6,NA
{329A1FC4-B5AF-4399-A8EB11BE21499815},{5DD28918-5D02-4305-BDF539C55B324D86},rbdd,wild,40,2,FALSE
{32A2F7F6-2330-4A86-B4C64A0BEBA872F7},{EA9AFD4E-92A7-4205-866C7B209F97080B},rbdd,wild,45,1,FALSE
{32CE6741-1241-49EF-9FBFA121F1C93617},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,94,1,NA
{32CF56F6-56C9-4374-AE003647469688DD},{47FCBC9E-C8DD-4585-845B97B7481D7AC1},rbdd,wild,39,3,FALSE
{32DA23AF-31C7-47FE-B57BF41B38C4E97E},{4FBB5F88-B213-4CAF-808A23A297922C94},rbdd,wild,33,5,NA
{332D236C-757C-493C-B5FF6C9DCC77E510},{CAA3AF53-18FD-4B9C-854E2B628948B371},rbdd,wild,33,3,FALSE
{3365EB8D-3300-49EB-A64C67B5C8F70A3B},{F94A2BE3-01AD-4106-AEAFDA999531F414},rbdd,wild,37,84,NA
{339813F7-FF0F-401A-97500FB0D9B52092},{09E914D7-D1FF-4533-ABF7491EDAA505BA},rbdd,wild,34,2,NA
{33A0B53A-BE59-451E-AF61168BD78DEBEB},{FBC1C221-F30E-4E4E-8DBBB9CE27EA4C3B},rbdd,wild,38,6,NA
{33B8FBC8-5A6C-4B8A-87903F3290406653},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,58,2,NA
{33F60845-8468-4244-8A850CF155DF7FEA},{8630493B-9F58-455D-A7C30517D7FFFD82},rbdd,wild,37,42,NA
{343964AD-E0FC-4104-9A1281DF3CC87AA4},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,68,1,FALSE
{345CC5EB-4ED3-4130-B7A941F51977B905},{E60652E7-CA85-48DD-8AC30D761A48BAFE},rbdd,wild,37,40,NA
{345EE405-2536-4F6C-89A6AE9B11A4DE7C},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,76,2,NA
{347C5379-1F12-4383-87814E3ABD70DD43},{9852257B-6563-4B91-9DC1316D792AF219},rbdd,wild,41,1,NA
{34850FD5-2891-4C59-9B5AD9A00A95B828},{34BFF8F5-1341-4903-86DDCED89A766DAB},rbdd,wild,33,4,FALSE
{34C433EF-D1A9-4E3D-ADAAD5FEFE7AAFCE},{4F9C3F52-1BBC-44D1-B6F8C8032107104C},rbdd,wild,48,1,NA
{357E6D93-C085-4B0A-84E0E480BB78C3D4},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,87,4,NA
{35ADA5EE-5705-4199-9F8650C44889D48E},{2316FA45-B221-4111-86CC05334A3CC281},rbdd,wild,52,1,FALSE
{35B334E8-DEB1-41CC-A5328E129D5D70DB},{B7736758-6679-4978-927FD931CA470984},rbdd,wild,38,7,FALSE
{35D771C9-1ED1-49E2-A9BD00F25A9BD136},{10CE2EE8-DB70-4113-A5C351826207EA5E},rbdd,wild,64,6,NA
{3629FC68-75B7-48F9-A81B3F56C18EC87B},{597D399F-F484-4948-900504322E7CE202},rbdd,wild,34,13,FALSE
{3651580E-87DB-4E4D-BE0123B7BA487052},{F2FB7B89-B909-47F6-983F42A6A111EF2E},rbdd,wild,35,7,NA
{36651230-C98D-4767-A79235C4204AEB27},{2B989AC5-9F05-498D-99056395F320B31F},rbdd,wild,60,2,FALSE
{368C6F87-4EBE-403C-86B52523AE600991},{2316FA45-B221-4111-86CC05334A3CC281},rbdd,wild,43,3,FALSE
{368C8357-AB60-473E-9F4F003E8F72A161},{6CDADB9E-3620-4C56-92960C77FAFB2469},rbdd,wild,36,19,FALSE
{36FC929A-C0A9-4F8A-B349D4DAED548273},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,57,1,NA
{3736A4C2-A6B6-4E90-BCE93D6EC5E72D18},{8C327390-90E4-4CBD-AADD794796F5E6CC},rbdd,wild,35,7,NA
{3739091B-C15E-4849-88A8B6FE653F0133},{2D23C76E-E5A1-47C0-BB89FB425C1BAC03},rbdd,wild,40,3,NA
{373DA26D-5BD4-4B21-97022CE4EB12F3F0},{6CDADB9E-3620-4C56-92960C77FAFB2469},rbdd,wild,37,9,FALSE
{375104AB-8FC0-407F-B2190AB2229196A5},{A4BABFA5-EA66-4714-98C053E83F4821EE},rbdd,wild,30,1,FALSE
{37530702-970D-439E-AD0F32C506700DFE},{10CE2EE8-DB70-4113-A5C351826207EA5E},rbdd,wild,42,2,NA
{37643291-E5AC-4F92-A9123E2024ECE9CB},{EA9AFD4E-92A7-4205-866C7B209F97080B},rbdd,wild,38,11,FALSE
{37831135-FFF4-4BD0-BC93B4AB38E67386},{AE18ACED-F2A2-479D-BDCCC4316BFBAB99},rbdd,wild,32,1,NA
{37A5A347-2E62-411F-A4B72D34D903C5FE},{34BFF8F5-1341-4903-86DDCED89A766DAB},rbdd,wild,37,104,FALSE
{37CF8357-EEE0-40E2-A63E19FE6A1482B5},{38F5FB0F-359B-46BC-B6F92FE02AA48D23},rbdd,wild,33,11,FALSE
{37D75B93-707E-4B49-84A3BF21933E9181},{DDCE68DE-C657-426F-B4DD932F64818999},rbdd,wild,38,37,NA
{37EC3879-F4EE-4F93-BBA8842F2A5B71F7},{09E914D7-D1FF-4533-ABF7491EDAA505BA},rbdd,wild,40,15,NA
{38AB5EC7-4A80-46D3-873387F6C944AD9B},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,39,20,NA
{3913973E-8227-4B6F-9D9AD6DF5DE237EE},{F2B11B69-B596-491A-ADDF546B3B9700C1},rbdd,wild,38,18,NA
{396FBB5C-B3EC-4637-918122847EEA2D4E},{2C51CAEF-C584-4729-87CCFB946E2CE48D},rbdd,wild,34,6,FALSE
{398AD545-51C9-4932-831A259D3AB30BD8},{2D979573-2C31-4241-A8FE09E471F95EA1},rbdd,wild,36,22,NA
{39B06857-E957-4AF2-9A9654F1B78A72A8},{F94A2BE3-01AD-4106-AEAFDA999531F414},rbdd,wild,33,12,NA
{39D66EC5-5FBD-48CF-BA54B5BF807866A4},{0B4815E2-368B-4E67-A4062FCF31D5EB2E},rbdd,wild,36,31,FALSE
{39F7382E-4600-46FE-A7AB6047A91F3761},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,71,8,NA
{3A3D9733-16C1-4A0D-A01CBCCD8D4C72D4},{778A9E88-1880-4954-81A335635500E8B6},rbdd,wild,53,1,NA
{3A46DBA6-B024-40E0-849BCF346954594B},{56DF61C4-FAA2-4D89-828AD45126F2469A},rbdd,wild,41,1,FALSE
{3A536CD1-FB73-4132-B0C61E8D6CE8785F},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,89,2,NA
{3A79708C-47B2-42C7-9909A05E324BF8CD},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,84,1,NA
{3A868096-74C2-43E6-BD03ECA806B2309D},{1560C957-CA44-4096-914D4CEB1DDDFC3A},rbdd,wild,38,21,FALSE
{3AB869E2-1FC3-465A-A729810124771127},{73B15B3D-8D20-488B-9AFA36B82A123B27},rbdd,wild,43,1,NA
{3AB9FEC6-BD00-46DA-9EDCA6C0F5F7A72B},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,48,1,NA
{3AC16AE2-0911-48D6-9E5D462617947295},{E90C46BF-98A3-40DE-955BAD18C39AED80},rbdd,wild,35,15,FALSE
{3AEE79B9-7117-4700-A28EBFE8CBDB7A08},{4833A1DB-A8A1-4083-935D52B7A3B19BB9},rbdd,wild,55,1,NA
{3AF32753-9990-4710-84417F2B9E7F1DC3},{E4EF9B38-624C-4169-8B0F4F61FFA35961},rbdd,wild,38,18,FALSE
{3B09B741-E3F8-41A2-B0C11BE51E989776},{A28DB4C3-93B9-4466-8070E99DDCA90EA5},rbdd,wild,31,2,FALSE
{3BCE7B1E-299E-4B40-A5E570AF36B333D4},{6CDADB9E-3620-4C56-92960C77FAFB2469},rbdd,wild,34,20,FALSE
{3BD53655-E1A0-4535-8361AD83BDC98BC7},{2316FA45-B221-4111-86CC05334A3CC281},rbdd,wild,39,3,FALSE
{3C4514EC-424C-41A9-BFBB2CC14E25DD52},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,47,3,NA
{3C4F1BC2-9BE5-4B84-B8756EA79AF117EF},{952C592F-3D51-41D8-BF7E4E6EEF515796},rbdd,wild,40,2,FALSE
{3C64C29F-4C0D-4CA2-937618B1CA13F257},{A28DB4C3-93B9-4466-8070E99DDCA90EA5},rbdd,wild,38,6,FALSE
{3C751FD3-7BFE-4EA1-A4F40EFE4751AE1E},{8C327390-90E4-4CBD-AADD794796F5E6CC},rbdd,wild,40,16,NA
{3C7CDB1E-A81B-4ED2-AA58D09E22E51D2A},{A81ACCB2-5180-43D3-8C986C4693880808},rbdd,wild,37,12,FALSE
{3C860356-69FE-408C-926616EE6E02492C},{7ABEBCCD-7D72-495C-8FBE7108DAD51896},rbdd,wild,39,5,FALSE
{3CAC1239-4117-45E3-A44DDE1D2A88C64C},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,56,7,FALSE
{3CB122F7-F6AB-429A-89BDCD7D9D504831},{C7BEA3C2-821B-4988-80FF5A3FAE7B98AD},rbdd,wild,34,19,FALSE
{3CFA15E1-DBAB-4AAF-8BDCB5C494C8C3FB},{3AFA6DBF-162B-4DA0-9003B86D6F421517},rbdd,wild,42,1,NA
{3D27A5EA-CC01-48C7-939868070B33D650},{A51F1C39-022C-4060-A2AD47324EF2266B},rbdd,wild,36,30,NA
{3D795B4F-7A51-4E40-80808B88425FF8FB},{E5082CD3-2C56-42ED-926C14EF5104DF3C},rbdd,wild,37,40,FALSE
{3DC2AA11-B8B8-44BF-A6AF96A6F1A37D5E},{D98562E4-8168-427A-8B739C36FA7A2648},rbdd,wild,42,1,FALSE
{3DE20147-6B50-4C35-BF0E2CC5A46D74EE},{6CDADB9E-3620-4C56-92960C77FAFB2469},rbdd,wild,38,2,FALSE
{3DE94DAA-3439-43F1-BD9086CE7761142F},{A8440CFD-C8AC-46A3-89A2229EDC3A19FA},rbdd,wild,38,26,NA
{3DFDC8A2-B806-46CF-B735931DAEF7E2E1},{52EC9830-950B-4825-ACF79625A68D9660},rbdd,wild,33,2,FALSE
{3E38CD70-F6EC-4B48-B42867C7E10D774D},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,64,1,NA
{3E43B483-4499-44CB-B2D79F4A747D69A0},{10CE2EE8-DB70-4113-A5C351826207EA5E},rbdd,wild,73,3,NA
{3E5EDA15-BF5C-4293-A4C0D052F0AF8E43},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,58,3,FALSE
{3EAB9858-E8C9-45B4-AC460150A3DC161B},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,88,1,NA
{3EB10D54-E4F4-44C1-957A18AC84D7FA82},{A51854CE-AD17-4597-AA27FA9FD10FFD63},rbdd,wild,40,1,FALSE
{3EB97BE0-9DAA-44E2-AEBD87DF59111465},{7483EED1-3440-476B-A55B0DBA7BA2D50B},rbdd,wild,35,29,FALSE
{3ECEF8FF-C545-4611-80B4A5B396ED0C97},{947EA871-7949-4229-9C5DCAFA4D94773E},rbdd,wild,35,15,FALSE
{3EE273F9-2D85-4584-AC61418F15E6E3AC},{09E914D7-D1FF-4533-ABF7491EDAA505BA},rbdd,wild,36,23,NA
{3F00531F-173F-43B0-B2D327E73BABEFAD},{DDCE68DE-C657-426F-B4DD932F64818999},rbdd,wild,37,50,NA
{3F68A607-9AF7-4C2A-A4D2DB80E51AFF9C},{D361D1AE-901E-421B-AA10494204EC7CF4},rbdd,wild,30,1,NA
{3F6ED0BB-3267-490B-B2E73089250A2CB0},{E90C46BF-98A3-40DE-955BAD18C39AED80},rbdd,wild,32,2,FALSE
{3F9A71E2-2475-44DE-A8BEE5B8E71C664E},{10CE2EE8-DB70-4113-A5C351826207EA5E},rbdd,wild,57,5,NA
{3F9F1210-088A-43EE-9AD997E6B0C4A21E},{34BFF8F5-1341-4903-86DDCED89A766DAB},rbdd,wild,32,1,FALSE
{3FB2E2B3-759A-4EF2-81D0EF777FE6B203},{DDCE68DE-C657-426F-B4DD932F64818999},rbdd,wild,39,15,NA
{3FF57F2F-9BA5-44DC-B94BD726421FF45C},{FB0DD726-1701-41A8-8304C9F32CB600A2},rbdd,wild,35,46,FALSE
{4012707E-2DE9-4D24-9272B6B5BE7C62B2},{FB0DD726-1701-41A8-8304C9F32CB600A2},rbdd,wild,37,11,FALSE
{4021E8F0-0F57-46AA-8D6D6DE99A3E5748},{7B2109AF-EBA6-47BA-8F46F3CE6A542E37},rbdd,wild,36,32,FALSE
{406B4787-539A-4F14-9E8517667DF296DB},{2DBF558A-B678-4409-840D2C8C5DB1DC1F},rbdd,wild,52,2,FALSE
{4087987E-68F2-4336-AA71B9A3C9A7F5C6},{2D979573-2C31-4241-A8FE09E471F95EA1},rbdd,wild,33,1,NA
{40A6E0B7-3144-41EE-961ABE8B66EBA0F6},{B80659C1-731C-44F0-93EAE5F59695E237},rbdd,wild,36,8,FALSE
{40ED1645-D6B6-4108-A4E908A85B8D66A3},{52EC9830-950B-4825-ACF79625A68D9660},rbdd,wild,36,50,FALSE
{41232D9C-890B-440A-9AB4A6494C7E040A},{5B6A3646-074D-41F9-B7A7D8ADE087B119},rbdd,wild,49,4,NA
{4125643C-CE6D-4966-8701D83DF718AE31},{778A9E88-1880-4954-81A335635500E8B6},rbdd,wild,36,28,NA
{41CAE4E1-9F80-460B-B6E1D9CD2D270D54},{B04C9CAB-95C0-47E6-ACECCC94FDCB88E7},rbdd,wild,38,36,NA
{4217D9D4-A724-4975-B746BF3118D48121},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,73,3,NA
{422D0196-D655-4CBE-908D88F881572B29},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,63,1,NA
{427B8B83-87F2-46A3-B3F0E5483DC8B735},{B0586AEE-645E-43EC-9A0EBC52500F1EBE},rbdd,wild,48,1,FALSE
{427E8CC2-1799-465B-B2464A61B8796C01},{A4963E8F-74FA-4769-B5A47BA1AF5D218A},rbdd,wild,38,21,FALSE
{4294A380-0C9E-4CF7-A9BD98E04DA9A18C},{D361D1AE-901E-421B-AA10494204EC7CF4},rbdd,wild,33,6,NA
{42CE81EB-6052-4B80-B3BF7DBA27A143F5},{2D23C76E-E5A1-47C0-BB89FB425C1BAC03},rbdd,wild,36,46,NA
{42EFB726-AC4B-45C5-8DD50294CF977B17},{3AFA6DBF-162B-4DA0-9003B86D6F421517},rbdd,wild,39,26,NA
{43020942-A8D2-4E97-A405622304CB6690},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,89,1,NA
{433F924A-1730-4980-BDA78AACF2FD76EA},{10CE2EE8-DB70-4113-A5C351826207EA5E},rbdd,wild,66,4,NA
{4361C321-6C70-4C86-998B0FA7A71860D9},{23458F02-23C0-43D7-B95C207D5639FA61},rbdd,wild,39,13,FALSE
{43945D74-D4A0-4142-A221BC09F5F21946},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,63,1,NA
{43DE3C99-8C84-4A16-A57BD6FA2E2895E4},{00740A9F-AF3A-498E-BF2478957A524D70},rbdd,both,85,3,NA
{44117C83-21E3-4009-9F3C07EAE6C4F018},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,33,2,FALSE
{443B1A95-0A18-43AA-8ED518461D3A07B6},{B7736758-6679-4978-927FD931CA470984},rbdd,wild,32,6,FALSE
{443B1EB1-5BED-41BC-A047C86C9204B05D},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,49,4,FALSE
{44A1CC00-DBE5-4F42-A450088EFCCDF4AD},{BB731C63-C3AD-4D3F-BCBCA856F54294A1},rbdd,wild,36,21,FALSE
{44E52B23-B204-4541-BF4786974E7ECE16},{A51854CE-AD17-4597-AA27FA9FD10FFD63},rbdd,wild,33,13,FALSE
{45310FD9-0B8F-47AD-98A758DCE369AD27},{C7BEA3C2-821B-4988-80FF5A3FAE7B98AD},rbdd,wild,37,14,FALSE
{453E42DB-2B61-4D23-9431D009F92919F4},{B0586AEE-645E-43EC-9A0EBC52500F1EBE},rbdd,wild,41,5,FALSE
{457241F3-45CF-4044-AD2761268007E1F8},{4F9C3F52-1BBC-44D1-B6F8C8032107104C},rbdd,wild,34,3,NA
{45AEEC26-1D74-4C5F-BC1A890BA76A5DA4},{9B11DF24-C44F-41BF-8D26A8396AC20FA3},rbdd,wild,35,35,FALSE
{45D988F2-083F-43C8-ADBB0BB2237E550B},{E27D6216-544D-4A91-AE8C2A4B408466AD},rbdd,wild,35,26,FALSE
{463145DF-F4FB-47AB-ABF388F6681E3C67},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,47,7,FALSE
{463A4B4C-AAAE-4DE6-AFFE6B989EE7E162},{7483EED1-3440-476B-A55B0DBA7BA2D50B},rbdd,wild,36,40,FALSE
{46416D1D-260F-49D2-ADD84D50C72538D4},{952C592F-3D51-41D8-BF7E4E6EEF515796},rbdd,wild,35,7,FALSE
{464270AC-48F9-4E76-8DE38A87B1AFDD8D},{D19EB19F-6B54-4EE8-800FA75C73083BE2},rbdd,wild,34,17,FALSE
{4647E36F-D7CB-44BE-ACB7B386274285C2},{C65A8F2A-3B06-4D18-836681AA5785C280},rbdd,wild,40,3,FALSE
{464D6943-8A41-49EB-8408CEF88624AC5F},{FB14EADB-E92C-4DF6-9C80374C6DDA3EAF},rbdd,wild,36,39,NA
{4690FD24-1F7D-484E-957B3B9D127D586B},{C01FD415-053D-49A0-B02289BFA607A6D8},rbdd,both,87,2,NA
{46AA8C96-E48E-4EAB-972D0F9ACE3BEAA3},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,77,1,FALSE
{46CE4189-AA82-4514-9BC050096550143C},{CBC194E7-1270-42E3-97FED00BE2DFC355},rbdd,wild,84,1,NA
{46D7728D-25F4-47DE-AAED9B58BE52237A},{7BF235FF-8CEE-4EDA-B8CF0C0E3618B8F4},rbdd,both,84,3,NA
{46E04F5B-67C8-4FDC-B47F9AE910660606},{1C064EE3-4C92-4D41-B198C51C3D8D3201},rbdd,wild,37,47,NA
{47023C88-E784-4F67-872E9C12DC1FD2D0},{BAB0E563-2D39-4B55-9B45DB5DCB63DB6A},rbdd,wild,42,1,NA
{473C1828-8B62-4A29-A48E5544BB2B7929},{2C51CAEF-C584-4729-87CCFB946E2CE48D},rbdd,wild,40,1,FALSE
{474B06F9-0B42-47BC-97CE5FE09D56167D},{21029F05-46DB-4C4F-9DE2198ACE347276},rbdd,wild,38,39,NA
{4752A687-F308-4F2B-92E67EEEA8C0E9EF},{5DD28918-5D02-4305-BDF539C55B324D86},rbdd,wild,34,6,FALSE
{4771804B-F080-4677-8D66D75F0244C725},{0B4815E2-368B-4E67-A4062FCF31D5EB2E},rbdd,wild,35,21,FALSE
{47A04FC5-5B21-448B-9C14AB96641B4064},{D81D1533-0E3E-40A8-9EB74456D6BC8A6D},rbdd,wild,38,21,FALSE
{47D7BCDA-7104-4E93-B8069863499D7CB1},{D19EB19F-6B54-4EE8-800FA75C73083BE2},rbdd,wild,35,39,FALSE
{48006A6F-DBA3-4C38-96D49BF540D53DCA},{F4867202-0A21-4ACF-ADA2121B7B245B17},rbdd,both,68,5,NA
{480AD097-F44D-40F9-AAA5357017095841},{2DA7D548-9903-469F-82D7114832502CE2},rbdd,wild,33,2,FALSE
{4828F3DB-FF8E-4876-A91B99B652BD9E8B},{A51F1C39-022C-4060-A2AD47324EF2266B},rbdd,wild,38,3,NA
{484A12D5-42D1-4D8D-936A536B609DBB69},{A4963E8F-74FA-4769-B5A47BA1AF5D218A},rbdd,wild,35,5,FALSE
{4855F04B-D430-4CEE-BA6996593785E413},{2B0C5F95-CC4D-426A-A4F62E2B8004FFD1},rbdd,wild,36,1,FALSE
{4887BB3C-613E-4753-84577AD8086810CC},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,74,3,NA
{48887DC7-42C2-4FF6-87C61CCFD5662B73},{72AC7928-5D38-4C43-B68F42B81E31C97B},rbdd,both,61,2,NA
{48D7D42B-B8D7-4F97-8AF51585B59DB923},{56DF61C4-FAA2-4D89-828AD45126F2469A},rbdd,wild,30,1,FALSE
{48EDB7AC-9216-4223-A8961AE50C20DC4C},{BDA83F5E-06B1-4F7D-B631F4281B3336C2},rbdd,wild,47,2,FALSE
{48FD6A5B-E145-4E0E-ACC3B482CF0C45E8},{2C5519A4-D6C0-4A30-BBC310E13649E145},rbdd,wild,33,1,FALSE
{4919444C-0DF4-4DDE-8926F85D7A23CC35},{3F0CE0AA-51B2-4296-8BBF87B0830EFD46},rbdd,wild,35,24,NA
{492594E7-0F1E-4391-A650D48B3CF2F9C5},{2AE62B47-79B3-4BEC-85AECE80804B95F5},rbdd,both,58,4,NA
{49750D4A-9A8A-4919-AECC9D70DD8534C6},{3AFA6DBF-162B-4DA0-9003B86D6F421517},rbdd,wild,40,8,NA
{497ACEAD-EFA7-4C04-968E3053253E10D4},{9852257B-6563-4B91-9DC1316D792AF219},rbdd,wild,38,56,NA
{4981BD76-A3EA-41B5-A6C593B56DA9A8F6},{38F5FB0F-359B-46BC-B6F92FE02AA48D23},rbdd,wild,34,1,TRUE
{4A8FFF5D-0AFC-47A6-AEC84B80B2893A90},{72E75751-4473-4738-AC5D282431AF812A},rbdd,wild,36,9,FALSE
{4A931A05-C412-40CE-993A7ECD4F0B8F24},{D5C40139-948C-4659-B6932B09AB1493A2},rbdd,wild,52,2,FALSE
{4AAF9E6B-0A96-4C49-B3EF0B219131613A},{99A2DDC7-E76B-4157-A52B6551F095A4FA},rbdd,wild,33,2,NA
{4AC1E80C-0739-4C48-86E952A3D3591CB9},{B05215DF-1B6C-4A6B-AC7A227CE65E60FE},rbdd,wild,81,1,NA
{4AC51967-E243-49EC-B05DE4E2A917E675},{0C74AEE2-1738-46EC-B0DAC00941EBDA26},rbdd,wild,48,1,FALSE
{4B7C5E67-F0F3-406C-8F1C1622AD9DA5AC},{10CE2EE8-DB70-4113-A5C351826207EA5E},rbdd,wild,47,3,NA
{4BE66394-7F75-4C49-A22878BFA57B5AEE},{41615E82-6D54-4527-82D5F4AB063E08BF},rbdd,wild,36,15,NA
